Level	start_stop	Date	Time	DateTime	Day
9.68	wait	2015-09-07	01:12:00	2015-09-07 01:12:00	250
9.59	wait	2015-09-07	01:18:00	2015-09-07 01:18:00	250
9.49	wait	2015-09-07	01:24:00	2015-09-07 01:24:00	250
9.38	wait	2015-09-07	01:30:00	2015-09-07 01:30:00	250
9.27	wait	2015-09-07	01:36:00	2015-09-07 01:36:00	250
9.15	wait	2015-09-07	01:42:00	2015-09-07 01:42:00	250
9.02	wait	2015-09-07	01:48:00	2015-09-07 01:48:00	250
8.89	wait	2015-09-07	01:54:00	2015-09-07 01:54:00	250
8.75	wait	2015-09-07	02:00:00	2015-09-07 02:00:00	250
8.6	wait	2015-09-07	02:06:00	2015-09-07 02:06:00	250
8.45	wait	2015-09-07	02:12:00	2015-09-07 02:12:00	250
8.29	wait	2015-09-07	02:18:00	2015-09-07 02:18:00	250
8.12	wait	2015-09-07	02:24:00	2015-09-07 02:24:00	250
7.95	wait	2015-09-07	02:30:00	2015-09-07 02:30:00	250
7.77	wait	2015-09-07	02:36:00	2015-09-07 02:36:00	250
7.59	wait	2015-09-07	02:42:00	2015-09-07 02:42:00	250
7.4	wait	2015-09-07	02:48:00	2015-09-07 02:48:00	250
7.2	wait	2015-09-07	02:54:00	2015-09-07 02:54:00	250
7.0	wait	2015-09-07	03:00:00	2015-09-07 03:00:00	250
6.8	wait	2015-09-07	03:06:00	2015-09-07 03:06:00	250
6.59	wait	2015-09-07	03:12:00	2015-09-07 03:12:00	250
6.38	wait	2015-09-07	03:18:00	2015-09-07 03:18:00	250
6.17	wait	2015-09-07	03:24:00	2015-09-07 03:24:00	250
5.95	wait	2015-09-07	03:30:00	2015-09-07 03:30:00	250
5.73	wait	2015-09-07	03:36:00	2015-09-07 03:36:00	250
5.51	wait	2015-09-07	03:42:00	2015-09-07 03:42:00	250
5.28	wait	2015-09-07	03:48:00	2015-09-07 03:48:00	250
5.06	wait	2015-09-07	03:54:00	2015-09-07 03:54:00	250
4.83	wait	2015-09-07	04:00:00	2015-09-07 04:00:00	250
4.61	wait	2015-09-07	04:06:00	2015-09-07 04:06:00	250
4.38	wait	2015-09-07	04:12:00	2015-09-07 04:12:00	250
4.16	wait	2015-09-07	04:18:00	2015-09-07 04:18:00	250
3.94	wait	2015-09-07	04:24:00	2015-09-07 04:24:00	250
3.72	wait	2015-09-07	04:30:00	2015-09-07 04:30:00	250
3.5	wait	2015-09-07	04:36:00	2015-09-07 04:36:00	250
3.29	wait	2015-09-07	04:42:00	2015-09-07 04:42:00	250
3.09	wait	2015-09-07	04:48:00	2015-09-07 04:48:00	250
2.89	wait	2015-09-07	04:54:00	2015-09-07 04:54:00	250
2.69	wait	2015-09-07	05:00:00	2015-09-07 05:00:00	250
2.5	wait	2015-09-07	05:06:00	2015-09-07 05:06:00	250
2.32	wait	2015-09-07	05:12:00	2015-09-07 05:12:00	250
2.14	wait	2015-09-07	05:18:00	2015-09-07 05:18:00	250
1.97	wait	2015-09-07	05:24:00	2015-09-07 05:24:00	250
1.81	wait	2015-09-07	05:30:00	2015-09-07 05:30:00	250
1.66	wait	2015-09-07	05:36:00	2015-09-07 05:36:00	250
1.52	wait	2015-09-07	05:42:00	2015-09-07 05:42:00	250
1.39	wait	2015-09-07	05:48:00	2015-09-07 05:48:00	250
1.27	wait	2015-09-07	05:54:00	2015-09-07 05:54:00	250
1.15	earliest_start	2015-09-07	06:00:00	2015-09-07 06:00:00	250
1.05	walk	2015-09-07	06:06:00	2015-09-07 06:06:00	250
0.96	walk	2015-09-07	06:12:00	2015-09-07 06:12:00	250
0.88	walk	2015-09-07	06:18:00	2015-09-07 06:18:00	250
0.81	walk	2015-09-07	06:24:00	2015-09-07 06:24:00	250
0.75	walk	2015-09-07	06:30:00	2015-09-07 06:30:00	250
0.7	walk	2015-09-07	06:36:00	2015-09-07 06:36:00	250
0.66	walk	2015-09-07	06:42:00	2015-09-07 06:42:00	250
0.63	walk	2015-09-07	06:48:00	2015-09-07 06:48:00	250
0.61	walk	2015-09-07	06:54:00	2015-09-07 06:54:00	250
0.6	walk	2015-09-07	07:00:00	2015-09-07 07:00:00	250
0.61	walk	2015-09-07	07:06:00	2015-09-07 07:06:00	250
0.62	walk	2015-09-07	07:12:00	2015-09-07 07:12:00	250
0.64	walk	2015-09-07	07:18:00	2015-09-07 07:18:00	250
0.67	walk	2015-09-07	07:24:00	2015-09-07 07:24:00	250
0.72	walk	2015-09-07	07:30:00	2015-09-07 07:30:00	250
0.77	walk	2015-09-07	07:36:00	2015-09-07 07:36:00	250
0.83	latest_start	2015-09-07	07:42:00	2015-09-07 07:42:00	250
0.9	wait	2015-09-07	07:48:00	2015-09-07 07:48:00	250
0.98	wait	2015-09-07	07:54:00	2015-09-07 07:54:00	250
1.07	wait	2015-09-07	08:00:00	2015-09-07 08:00:00	250
1.16	wait	2015-09-07	08:06:00	2015-09-07 08:06:00	250
1.27	wait	2015-09-07	08:12:00	2015-09-07 08:12:00	250
1.38	wait	2015-09-07	08:18:00	2015-09-07 08:18:00	250
1.5	wait	2015-09-07	08:24:00	2015-09-07 08:24:00	250
1.63	wait	2015-09-07	08:30:00	2015-09-07 08:30:00	250
1.76	wait	2015-09-07	08:36:00	2015-09-07 08:36:00	250
1.9	complete_hike	2015-09-07	08:42:00	2015-09-07 08:42:00	250
2.05	wait	2015-09-07	08:48:00	2015-09-07 08:48:00	250
2.21	wait	2015-09-07	08:54:00	2015-09-07 08:54:00	250
2.37	wait	2015-09-07	09:00:00	2015-09-07 09:00:00	250
2.54	wait	2015-09-07	09:06:00	2015-09-07 09:06:00	250
2.71	wait	2015-09-07	09:12:00	2015-09-07 09:12:00	250
2.89	wait	2015-09-07	09:18:00	2015-09-07 09:18:00	250
3.08	wait	2015-09-07	09:24:00	2015-09-07 09:24:00	250
3.27	wait	2015-09-07	09:30:00	2015-09-07 09:30:00	250
3.46	wait	2015-09-07	09:36:00	2015-09-07 09:36:00	250
3.66	wait	2015-09-07	09:42:00	2015-09-07 09:42:00	250
3.86	wait	2015-09-07	09:48:00	2015-09-07 09:48:00	250
4.06	wait	2015-09-07	09:54:00	2015-09-07 09:54:00	250
4.27	wait	2015-09-07	10:00:00	2015-09-07 10:00:00	250
4.48	wait	2015-09-07	10:06:00	2015-09-07 10:06:00	250
4.69	wait	2015-09-07	10:12:00	2015-09-07 10:12:00	250
4.9	wait	2015-09-07	10:18:00	2015-09-07 10:18:00	250
5.11	wait	2015-09-07	10:24:00	2015-09-07 10:24:00	250
5.33	wait	2015-09-07	10:30:00	2015-09-07 10:30:00	250
5.54	wait	2015-09-07	10:36:00	2015-09-07 10:36:00	250
5.75	wait	2015-09-07	10:42:00	2015-09-07 10:42:00	250
5.97	wait	2015-09-07	10:48:00	2015-09-07 10:48:00	250
6.18	wait	2015-09-07	10:54:00	2015-09-07 10:54:00	250
6.38	wait	2015-09-07	11:00:00	2015-09-07 11:00:00	250
6.59	wait	2015-09-07	11:06:00	2015-09-07 11:06:00	250
6.79	wait	2015-09-07	11:12:00	2015-09-07 11:12:00	250
6.99	wait	2015-09-07	11:18:00	2015-09-07 11:18:00	250
7.19	wait	2015-09-07	11:24:00	2015-09-07 11:24:00	250
7.38	wait	2015-09-07	11:30:00	2015-09-07 11:30:00	250
7.57	wait	2015-09-07	11:36:00	2015-09-07 11:36:00	250
7.76	wait	2015-09-07	11:42:00	2015-09-07 11:42:00	250
7.93	wait	2015-09-07	11:48:00	2015-09-07 11:48:00	250
8.11	wait	2015-09-07	11:54:00	2015-09-07 11:54:00	250
8.28	wait	2015-09-07	12:00:00	2015-09-07 12:00:00	250
8.44	wait	2015-09-07	12:06:00	2015-09-07 12:06:00	250
8.6	wait	2015-09-07	12:12:00	2015-09-07 12:12:00	250
8.75	wait	2015-09-07	12:18:00	2015-09-07 12:18:00	250
8.9	wait	2015-09-07	12:24:00	2015-09-07 12:24:00	250
9.04	wait	2015-09-07	12:30:00	2015-09-07 12:30:00	250
9.18	wait	2015-09-07	12:36:00	2015-09-07 12:36:00	250
9.31	wait	2015-09-07	12:42:00	2015-09-07 12:42:00	250
9.44	wait	2015-09-07	12:48:00	2015-09-07 12:48:00	250
9.55	wait	2015-09-07	12:54:00	2015-09-07 12:54:00	250
9.67	wait	2015-09-07	13:00:00	2015-09-07 13:00:00	250
9.77	wait	2015-09-07	13:06:00	2015-09-07 13:06:00	250
9.88	wait	2015-09-07	13:12:00	2015-09-07 13:12:00	250
9.97	wait	2015-09-07	13:18:00	2015-09-07 13:18:00	250
10.06	wait	2015-09-07	13:24:00	2015-09-07 13:24:00	250
10.15	wait	2015-09-07	13:30:00	2015-09-07 13:30:00	250
10.22	wait	2015-09-07	13:36:00	2015-09-07 13:36:00	250
10.3	wait	2015-09-07	13:42:00	2015-09-07 13:42:00	250
10.36	wait	2015-09-07	13:48:00	2015-09-07 13:48:00	250
10.42	wait	2015-09-07	13:54:00	2015-09-07 13:54:00	250
10.48	wait	2015-09-07	14:00:00	2015-09-07 14:00:00	250
10.53	wait	2015-09-07	14:06:00	2015-09-07 14:06:00	250
10.57	wait	2015-09-07	14:12:00	2015-09-07 14:12:00	250
10.61	wait	2015-09-07	14:18:00	2015-09-07 14:18:00	250
10.64	wait	2015-09-07	14:24:00	2015-09-07 14:24:00	250
10.67	wait	2015-09-07	14:30:00	2015-09-07 14:30:00	250
10.69	wait	2015-09-07	14:36:00	2015-09-07 14:36:00	250
10.7	wait	2015-09-07	14:42:00	2015-09-07 14:42:00	250
10.7	wait	2015-09-07	14:48:00	2015-09-07 14:48:00	250
10.7	wait	2015-09-07	14:54:00	2015-09-07 14:54:00	250
10.7	wait	2015-09-07	15:00:00	2015-09-07 15:00:00	250
10.68	wait	2015-09-07	15:06:00	2015-09-07 15:06:00	250
10.66	wait	2015-09-07	15:12:00	2015-09-07 15:12:00	250
10.63	wait	2015-09-07	15:18:00	2015-09-07 15:18:00	250
10.6	wait	2015-09-07	15:24:00	2015-09-07 15:24:00	250
10.56	wait	2015-09-07	15:30:00	2015-09-07 15:30:00	250
10.51	wait	2015-09-07	15:36:00	2015-09-07 15:36:00	250
10.45	wait	2015-09-07	15:42:00	2015-09-07 15:42:00	250
10.39	wait	2015-09-07	15:48:00	2015-09-07 15:48:00	250
10.32	wait	2015-09-07	15:54:00	2015-09-07 15:54:00	250
10.25	wait	2015-09-07	16:00:00	2015-09-07 16:00:00	250
10.17	wait	2015-09-07	16:06:00	2015-09-07 16:06:00	250
10.08	wait	2015-09-07	16:12:00	2015-09-07 16:12:00	250
9.99	wait	2015-09-07	16:18:00	2015-09-07 16:18:00	250
9.89	wait	2015-09-07	16:24:00	2015-09-07 16:24:00	250
9.79	wait	2015-09-07	16:30:00	2015-09-07 16:30:00	250
9.68	wait	2015-09-07	16:36:00	2015-09-07 16:36:00	250
9.57	wait	2015-09-07	16:42:00	2015-09-07 16:42:00	250
9.46	wait	2015-09-07	16:48:00	2015-09-07 16:48:00	250
9.34	wait	2015-09-07	16:54:00	2015-09-07 16:54:00	250
9.22	wait	2015-09-07	17:00:00	2015-09-07 17:00:00	250
9.09	wait	2015-09-07	17:06:00	2015-09-07 17:06:00	250
8.97	wait	2015-09-07	17:12:00	2015-09-07 17:12:00	250
8.84	wait	2015-09-07	17:18:00	2015-09-07 17:18:00	250
8.71	wait	2015-09-07	17:24:00	2015-09-07 17:24:00	250
8.58	wait	2015-09-07	17:30:00	2015-09-07 17:30:00	250
8.45	wait	2015-09-07	17:36:00	2015-09-07 17:36:00	250
8.33	wait	2015-09-07	17:42:00	2015-09-07 17:42:00	250
8.2	wait	2015-09-07	17:48:00	2015-09-07 17:48:00	250
8.07	wait	2015-09-07	17:54:00	2015-09-07 17:54:00	250
7.95	wait	2015-09-07	18:00:00	2015-09-07 18:00:00	250
7.83	wait	2015-09-07	18:06:00	2015-09-07 18:06:00	250
7.71	wait	2015-09-07	18:12:00	2015-09-07 18:12:00	250
7.59	wait	2015-09-07	18:18:00	2015-09-07 18:18:00	250
7.48	wait	2015-09-07	18:24:00	2015-09-07 18:24:00	250
7.37	wait	2015-09-07	18:30:00	2015-09-07 18:30:00	250
7.26	wait	2015-09-07	18:36:00	2015-09-07 18:36:00	250
7.16	wait	2015-09-07	18:42:00	2015-09-07 18:42:00	250
7.07	wait	2015-09-07	18:48:00	2015-09-07 18:48:00	250
6.98	wait	2015-09-07	18:54:00	2015-09-07 18:54:00	250
6.89	wait	2015-09-07	19:00:00	2015-09-07 19:00:00	250
6.81	wait	2015-09-07	19:06:00	2015-09-07 19:06:00	250
6.73	wait	2015-09-07	19:12:00	2015-09-07 19:12:00	250
6.66	wait	2015-09-07	19:18:00	2015-09-07 19:18:00	250
6.6	wait	2015-09-07	19:24:00	2015-09-07 19:24:00	250
6.54	wait	2015-09-07	19:30:00	2015-09-07 19:30:00	250
6.48	wait	2015-09-07	19:36:00	2015-09-07 19:36:00	250
6.44	wait	2015-09-07	19:42:00	2015-09-07 19:42:00	250
6.39	wait	2015-09-07	19:48:00	2015-09-07 19:48:00	250
6.36	wait	2015-09-07	19:54:00	2015-09-07 19:54:00	250
6.33	wait	2015-09-07	20:00:00	2015-09-07 20:00:00	250
6.31	wait	2015-09-07	20:06:00	2015-09-07 20:06:00	250
6.29	wait	2015-09-07	20:12:00	2015-09-07 20:12:00	250
6.28	wait	2015-09-07	20:18:00	2015-09-07 20:18:00	250
6.27	wait	2015-09-07	20:24:00	2015-09-07 20:24:00	250
6.28	wait	2015-09-07	20:30:00	2015-09-07 20:30:00	250
6.28	wait	2015-09-07	20:36:00	2015-09-07 20:36:00	250
6.3	wait	2015-09-07	20:42:00	2015-09-07 20:42:00	250
6.32	wait	2015-09-07	20:48:00	2015-09-07 20:48:00	250
6.35	wait	2015-09-07	20:54:00	2015-09-07 20:54:00	250
6.38	wait	2015-09-07	21:00:00	2015-09-07 21:00:00	250
6.42	wait	2015-09-07	21:06:00	2015-09-07 21:06:00	250
6.47	wait	2015-09-07	21:12:00	2015-09-07 21:12:00	250
6.52	wait	2015-09-07	21:18:00	2015-09-07 21:18:00	250
6.58	wait	2015-09-07	21:24:00	2015-09-07 21:24:00	250
6.65	wait	2015-09-07	21:30:00	2015-09-07 21:30:00	250
6.72	wait	2015-09-07	21:36:00	2015-09-07 21:36:00	250
6.8	wait	2015-09-07	21:42:00	2015-09-07 21:42:00	250
6.88	wait	2015-09-07	21:48:00	2015-09-07 21:48:00	250
6.97	wait	2015-09-07	21:54:00	2015-09-07 21:54:00	250
7.06	wait	2015-09-07	22:00:00	2015-09-07 22:00:00	250
7.16	wait	2015-09-07	22:06:00	2015-09-07 22:06:00	250
7.26	wait	2015-09-07	22:12:00	2015-09-07 22:12:00	250
7.36	wait	2015-09-07	22:18:00	2015-09-07 22:18:00	250
7.47	wait	2015-09-07	22:24:00	2015-09-07 22:24:00	250
7.58	wait	2015-09-07	22:30:00	2015-09-07 22:30:00	250
7.69	wait	2015-09-07	22:36:00	2015-09-07 22:36:00	250
7.81	wait	2015-09-07	22:42:00	2015-09-07 22:42:00	250
7.93	wait	2015-09-07	22:48:00	2015-09-07 22:48:00	250
8.05	wait	2015-09-07	22:54:00	2015-09-07 22:54:00	250
8.16	wait	2015-09-07	23:00:00	2015-09-07 23:00:00	250
8.28	wait	2015-09-07	23:06:00	2015-09-07 23:06:00	250
8.4	wait	2015-09-07	23:12:00	2015-09-07 23:12:00	250
8.52	wait	2015-09-07	23:18:00	2015-09-07 23:18:00	250
8.63	wait	2015-09-07	23:24:00	2015-09-07 23:24:00	250
8.74	wait	2015-09-07	23:30:00	2015-09-07 23:30:00	250
8.85	wait	2015-09-07	23:36:00	2015-09-07 23:36:00	250
8.96	wait	2015-09-07	23:42:00	2015-09-07 23:42:00	250
9.06	wait	2015-09-07	23:48:00	2015-09-07 23:48:00	250
9.16	wait	2015-09-07	23:54:00	2015-09-07 23:54:00	250
9.25	wait	2015-09-08	00:00:00	2015-09-08 00:00:00	251
9.34	wait	2015-09-08	00:06:00	2015-09-08 00:06:00	251
9.42	wait	2015-09-08	00:12:00	2015-09-08 00:12:00	251
9.5	wait	2015-09-08	00:18:00	2015-09-08 00:18:00	251
9.57	wait	2015-09-08	00:24:00	2015-09-08 00:24:00	251
9.63	wait	2015-09-08	00:30:00	2015-09-08 00:30:00	251
9.69	wait	2015-09-08	00:36:00	2015-09-08 00:36:00	251
9.74	wait	2015-09-08	00:42:00	2015-09-08 00:42:00	251
9.78	wait	2015-09-08	00:48:00	2015-09-08 00:48:00	251
9.81	wait	2015-09-08	00:54:00	2015-09-08 00:54:00	251
9.84	wait	2015-09-08	01:00:00	2015-09-08 01:00:00	251
9.86	wait	2015-09-08	01:06:00	2015-09-08 01:06:00	251
9.87	wait	2015-09-08	01:12:00	2015-09-08 01:12:00	251
9.88	wait	2015-09-08	01:18:00	2015-09-08 01:18:00	251
9.88	wait	2015-09-08	01:24:00	2015-09-08 01:24:00	251
9.86	wait	2015-09-08	01:30:00	2015-09-08 01:30:00	251
9.85	wait	2015-09-08	01:36:00	2015-09-08 01:36:00	251
9.82	wait	2015-09-08	01:42:00	2015-09-08 01:42:00	251
9.78	wait	2015-09-08	01:48:00	2015-09-08 01:48:00	251
9.74	wait	2015-09-08	01:54:00	2015-09-08 01:54:00	251
9.69	wait	2015-09-08	02:00:00	2015-09-08 02:00:00	251
9.63	wait	2015-09-08	02:06:00	2015-09-08 02:06:00	251
9.57	wait	2015-09-08	02:12:00	2015-09-08 02:12:00	251
9.5	wait	2015-09-08	02:18:00	2015-09-08 02:18:00	251
9.41	wait	2015-09-08	02:24:00	2015-09-08 02:24:00	251
9.33	wait	2015-09-08	02:30:00	2015-09-08 02:30:00	251
9.23	wait	2015-09-08	02:36:00	2015-09-08 02:36:00	251
9.13	wait	2015-09-08	02:42:00	2015-09-08 02:42:00	251
9.02	wait	2015-09-08	02:48:00	2015-09-08 02:48:00	251
8.9	wait	2015-09-08	02:54:00	2015-09-08 02:54:00	251
8.77	wait	2015-09-08	03:00:00	2015-09-08 03:00:00	251
8.64	wait	2015-09-08	03:06:00	2015-09-08 03:06:00	251
8.5	wait	2015-09-08	03:12:00	2015-09-08 03:12:00	251
8.36	wait	2015-09-08	03:18:00	2015-09-08 03:18:00	251
8.2	wait	2015-09-08	03:24:00	2015-09-08 03:24:00	251
8.04	wait	2015-09-08	03:30:00	2015-09-08 03:30:00	251
7.88	wait	2015-09-08	03:36:00	2015-09-08 03:36:00	251
7.7	wait	2015-09-08	03:42:00	2015-09-08 03:42:00	251
7.52	wait	2015-09-08	03:48:00	2015-09-08 03:48:00	251
7.34	wait	2015-09-08	03:54:00	2015-09-08 03:54:00	251
7.15	wait	2015-09-08	04:00:00	2015-09-08 04:00:00	251
6.95	wait	2015-09-08	04:06:00	2015-09-08 04:06:00	251
6.75	wait	2015-09-08	04:12:00	2015-09-08 04:12:00	251
6.55	wait	2015-09-08	04:18:00	2015-09-08 04:18:00	251
6.34	wait	2015-09-08	04:24:00	2015-09-08 04:24:00	251
6.13	wait	2015-09-08	04:30:00	2015-09-08 04:30:00	251
5.91	wait	2015-09-08	04:36:00	2015-09-08 04:36:00	251
5.69	wait	2015-09-08	04:42:00	2015-09-08 04:42:00	251
5.47	wait	2015-09-08	04:48:00	2015-09-08 04:48:00	251
5.25	wait	2015-09-08	04:54:00	2015-09-08 04:54:00	251
5.02	wait	2015-09-08	05:00:00	2015-09-08 05:00:00	251
4.8	wait	2015-09-08	05:06:00	2015-09-08 05:06:00	251
4.57	wait	2015-09-08	05:12:00	2015-09-08 05:12:00	251
4.35	wait	2015-09-08	05:18:00	2015-09-08 05:18:00	251
4.13	wait	2015-09-08	05:24:00	2015-09-08 05:24:00	251
3.91	wait	2015-09-08	05:30:00	2015-09-08 05:30:00	251
3.69	wait	2015-09-08	05:36:00	2015-09-08 05:36:00	251
3.48	wait	2015-09-08	05:42:00	2015-09-08 05:42:00	251
3.27	wait	2015-09-08	05:48:00	2015-09-08 05:48:00	251
3.06	wait	2015-09-08	05:54:00	2015-09-08 05:54:00	251
2.86	wait	2015-09-08	06:00:00	2015-09-08 06:00:00	251
2.67	earliest_start	2015-09-08	06:06:00	2015-09-08 06:06:00	251
2.48	walk	2015-09-08	06:12:00	2015-09-08 06:12:00	251
2.3	walk	2015-09-08	06:18:00	2015-09-08 06:18:00	251
2.13	walk	2015-09-08	06:24:00	2015-09-08 06:24:00	251
1.97	walk	2015-09-08	06:30:00	2015-09-08 06:30:00	251
1.81	walk	2015-09-08	06:36:00	2015-09-08 06:36:00	251
1.66	walk	2015-09-08	06:42:00	2015-09-08 06:42:00	251
1.52	walk	2015-09-08	06:48:00	2015-09-08 06:48:00	251
1.39	walk	2015-09-08	06:54:00	2015-09-08 06:54:00	251
1.27	walk	2015-09-08	07:00:00	2015-09-08 07:00:00	251
1.16	walk	2015-09-08	07:06:00	2015-09-08 07:06:00	251
1.06	walk	2015-09-08	07:12:00	2015-09-08 07:12:00	251
0.97	walk	2015-09-08	07:18:00	2015-09-08 07:18:00	251
0.89	walk	2015-09-08	07:24:00	2015-09-08 07:24:00	251
0.83	walk	2015-09-08	07:30:00	2015-09-08 07:30:00	251
0.77	walk	2015-09-08	07:36:00	2015-09-08 07:36:00	251
0.72	walk	2015-09-08	07:42:00	2015-09-08 07:42:00	251
0.68	walk	2015-09-08	07:48:00	2015-09-08 07:48:00	251
0.65	walk	2015-09-08	07:54:00	2015-09-08 07:54:00	251
0.64	walk	2015-09-08	08:00:00	2015-09-08 08:00:00	251
0.63	walk	2015-09-08	08:06:00	2015-09-08 08:06:00	251
0.64	walk	2015-09-08	08:12:00	2015-09-08 08:12:00	251
0.65	walk	2015-09-08	08:18:00	2015-09-08 08:18:00	251
0.68	walk	2015-09-08	08:24:00	2015-09-08 08:24:00	251
0.71	walk	2015-09-08	08:30:00	2015-09-08 08:30:00	251
0.76	walk	2015-09-08	08:36:00	2015-09-08 08:36:00	251
0.81	latest_start	2015-09-08	08:42:00	2015-09-08 08:42:00	251
0.88	wait	2015-09-08	08:48:00	2015-09-08 08:48:00	251
0.95	wait	2015-09-08	08:54:00	2015-09-08 08:54:00	251
1.03	wait	2015-09-08	09:00:00	2015-09-08 09:00:00	251
1.12	wait	2015-09-08	09:06:00	2015-09-08 09:06:00	251
1.23	wait	2015-09-08	09:12:00	2015-09-08 09:12:00	251
1.34	wait	2015-09-08	09:18:00	2015-09-08 09:18:00	251
1.45	wait	2015-09-08	09:24:00	2015-09-08 09:24:00	251
1.58	wait	2015-09-08	09:30:00	2015-09-08 09:30:00	251
1.72	wait	2015-09-08	09:36:00	2015-09-08 09:36:00	251
1.86	complete_hike	2015-09-08	09:42:00	2015-09-08 09:42:00	251
2.01	wait	2015-09-08	09:48:00	2015-09-08 09:48:00	251
2.17	wait	2015-09-08	09:54:00	2015-09-08 09:54:00	251
2.33	wait	2015-09-08	10:00:00	2015-09-08 10:00:00	251
2.51	wait	2015-09-08	10:06:00	2015-09-08 10:06:00	251
2.68	wait	2015-09-08	10:12:00	2015-09-08 10:12:00	251
2.87	wait	2015-09-08	10:18:00	2015-09-08 10:18:00	251
3.06	wait	2015-09-08	10:24:00	2015-09-08 10:24:00	251
3.25	wait	2015-09-08	10:30:00	2015-09-08 10:30:00	251
3.45	wait	2015-09-08	10:36:00	2015-09-08 10:36:00	251
3.66	wait	2015-09-08	10:42:00	2015-09-08 10:42:00	251
3.87	wait	2015-09-08	10:48:00	2015-09-08 10:48:00	251
4.08	wait	2015-09-08	10:54:00	2015-09-08 10:54:00	251
4.3	wait	2015-09-08	11:00:00	2015-09-08 11:00:00	251
4.52	wait	2015-09-08	11:06:00	2015-09-08 11:06:00	251
4.74	wait	2015-09-08	11:12:00	2015-09-08 11:12:00	251
4.96	wait	2015-09-08	11:18:00	2015-09-08 11:18:00	251
5.18	wait	2015-09-08	11:24:00	2015-09-08 11:24:00	251
5.41	wait	2015-09-08	11:30:00	2015-09-08 11:30:00	251
5.63	wait	2015-09-08	11:36:00	2015-09-08 11:36:00	251
5.85	wait	2015-09-08	11:42:00	2015-09-08 11:42:00	251
6.07	wait	2015-09-08	11:48:00	2015-09-08 11:48:00	251
6.29	wait	2015-09-08	11:54:00	2015-09-08 11:54:00	251
6.51	wait	2015-09-08	12:00:00	2015-09-08 12:00:00	251
6.73	wait	2015-09-08	12:06:00	2015-09-08 12:06:00	251
6.94	wait	2015-09-08	12:12:00	2015-09-08 12:12:00	251
7.16	wait	2015-09-08	12:18:00	2015-09-08 12:18:00	251
7.36	wait	2015-09-08	12:24:00	2015-09-08 12:24:00	251
7.57	wait	2015-09-08	12:30:00	2015-09-08 12:30:00	251
7.76	wait	2015-09-08	12:36:00	2015-09-08 12:36:00	251
7.96	wait	2015-09-08	12:42:00	2015-09-08 12:42:00	251
8.15	wait	2015-09-08	12:48:00	2015-09-08 12:48:00	251
8.33	wait	2015-09-08	12:54:00	2015-09-08 12:54:00	251
8.51	wait	2015-09-08	13:00:00	2015-09-08 13:00:00	251
8.69	wait	2015-09-08	13:06:00	2015-09-08 13:06:00	251
8.86	wait	2015-09-08	13:12:00	2015-09-08 13:12:00	251
9.02	wait	2015-09-08	13:18:00	2015-09-08 13:18:00	251
9.18	wait	2015-09-08	13:24:00	2015-09-08 13:24:00	251
9.33	wait	2015-09-08	13:30:00	2015-09-08 13:30:00	251
9.47	wait	2015-09-08	13:36:00	2015-09-08 13:36:00	251
9.61	wait	2015-09-08	13:42:00	2015-09-08 13:42:00	251
9.75	wait	2015-09-08	13:48:00	2015-09-08 13:48:00	251
9.88	wait	2015-09-08	13:54:00	2015-09-08 13:54:00	251
10.0	wait	2015-09-08	14:00:00	2015-09-08 14:00:00	251
10.11	wait	2015-09-08	14:06:00	2015-09-08 14:06:00	251
10.22	wait	2015-09-08	14:12:00	2015-09-08 14:12:00	251
10.33	wait	2015-09-08	14:18:00	2015-09-08 14:18:00	251
10.42	wait	2015-09-08	14:24:00	2015-09-08 14:24:00	251
10.52	wait	2015-09-08	14:30:00	2015-09-08 14:30:00	251
10.6	wait	2015-09-08	14:36:00	2015-09-08 14:36:00	251
10.68	wait	2015-09-08	14:42:00	2015-09-08 14:42:00	251
10.75	wait	2015-09-08	14:48:00	2015-09-08 14:48:00	251
10.82	wait	2015-09-08	14:54:00	2015-09-08 14:54:00	251
10.88	wait	2015-09-08	15:00:00	2015-09-08 15:00:00	251
10.93	wait	2015-09-08	15:06:00	2015-09-08 15:06:00	251
10.97	wait	2015-09-08	15:12:00	2015-09-08 15:12:00	251
11.01	wait	2015-09-08	15:18:00	2015-09-08 15:18:00	251
11.04	wait	2015-09-08	15:24:00	2015-09-08 15:24:00	251
11.07	wait	2015-09-08	15:30:00	2015-09-08 15:30:00	251
11.08	wait	2015-09-08	15:36:00	2015-09-08 15:36:00	251
11.09	wait	2015-09-08	15:42:00	2015-09-08 15:42:00	251
11.09	wait	2015-09-08	15:48:00	2015-09-08 15:48:00	251
11.09	wait	2015-09-08	15:54:00	2015-09-08 15:54:00	251
11.07	wait	2015-09-08	16:00:00	2015-09-08 16:00:00	251
11.05	wait	2015-09-08	16:06:00	2015-09-08 16:06:00	251
11.02	wait	2015-09-08	16:12:00	2015-09-08 16:12:00	251
10.98	wait	2015-09-08	16:18:00	2015-09-08 16:18:00	251
10.93	wait	2015-09-08	16:24:00	2015-09-08 16:24:00	251
10.88	wait	2015-09-08	16:30:00	2015-09-08 16:30:00	251
10.82	wait	2015-09-08	16:36:00	2015-09-08 16:36:00	251
10.75	wait	2015-09-08	16:42:00	2015-09-08 16:42:00	251
10.67	wait	2015-09-08	16:48:00	2015-09-08 16:48:00	251
10.58	wait	2015-09-08	16:54:00	2015-09-08 16:54:00	251
